SMILES,GENERIC_NAME,SYNONYMS
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)O)c1,Dexamethasone metasulfobenzoate,Dexamethasone m-sulfobenzoate; Dexamethasone-21-sulfobenzoate
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,Cefamandole nafate,O-formylcefamandole
Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N\O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,Ceftobiprole medocaril,Ceftobiprole medocaril; Ceftobiprole medocaril free acid
CN[C@H](C)[C@@H](O)c1ccccc1,Racephedrine,(+-)-Ephedrine; Ephedrine DL-form; Racephedrine
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,Remdesivir,Remdesivir; Remdésivir; Remdesivirum
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,Cycloguanil,CGT; Chlorguanide triazine; Cycloguanilum; Cycloguanyl
COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,Diroximel fumarate,Diroximel fumarate
O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc([18F])nc1)C(=O)O)C(=O)O,Piflufolastat F 18,(18F)DCFPyL; [F-18]-DCFPyL; 18F-DCFPyL; DCFPyL F-18; F18-DCFPyL; Piflufolastat F 18; Piflufolastat F-18; PyL
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,Oliceridine,Oliceridine
O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,Vibegron,Vibégron; Vibegrón; Vibegron; Vibegronum
CCCCCCCCCCCCCCCC(=O)NCC(O)COP(=O)(S)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1NP(=O)(S)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1NP(=O)(S)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1NP(=O)(S)OCC1OC(n2ccc(N)nc2=O)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1NP(=O)(S)OCC1OC(n2cnc3c(N)ncnc32)CC1N,Imetelstat,Imetelstat
[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,Flortaucipir F-18,Flortaucipir (18F); Flortaucipir F 18
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,Ritlecitinib,"2-propen-1-one, 1-((2S,5R)-2-methyl-5-(7H-pyrrolo(2,3-D)pyrimidin-4-ylamino)-1-piperidinyl)-"
CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,Abrocitinib,Abrocitinib; PF-04965842
CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,Umbralisib,Umbralisib
NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Aprocitentan,Aprocitentan
CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,Omidenepag isopropyl,isopropyl N-(6-(((4-(1H-pyrazol-1-yl)benzyl)(3-pyridinylsulfonyl)amino)methyl)-2-pyridinyl)glycinate; Omidenepag isopropyl
CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,Pemigatinib,INCB054828; Pemigatinib
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,Vamorolone,Vamorolone
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,Tepotinib,Tepotinib
C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,Tovorafenib,"4-Pyrimidinecarboxamide, 6-amino-5-chloro-N-[(1R)-1-[5-[[[5-chloro-4-(trifluoromethyl)-2-pyridinyl]amino]carbonyl]-2-thiazolyl]ethyl]-; 6-Amino-5-chloro-N-((1R)-1-(5-(((5-chloro-4-(trifluoromethyl)-2-pyridinyl)amino)carbonyl)-2-thiazolyl)ethyl)-4-pyrimidinecarboxamide; 6-amino-5-chloro-N-[1R)-1-[5-[[[5-hloro-4-(trifluoromethyl)-2pyridinyl]amino]carbonyl]-2-thiazoyl]ethyl]-4-pyrimdinecarboxamide"
C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,Inavolisib,"(2S)-2-((2-((4S)-4-(difluoromethyl)-2-oxo-3-oxazolidinyl)-5,6-dihydroimidazo(1,2-D)(1,4)benzoxazepin-9-yl)amino)propanamide; propanamide, 2-((2-((4S)-4-(difluoromethyl)-2-oxo-3-oxazolidinyl)-5,6-dihydroimidazo(1,2-D)(1,4)benzoxazepin-9-yl)amino)-, (2S)-"
C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,Ubrogepant,Ubrogepant; Ubrogépant; Ubrogepantum
CC(=O)c1nn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12,Danicopan,"(2S,4R)-1-(2-(3-acetyl-5-(2-methylpyrimidin-5-yl)-1H-indazol-1-yl)acetyl)-N-(6-bromopyridin-2-yl)-4-fluoropyrrolidine-2-carboxamide; (2S,4R)-1-(2-(3-acetyl-5-(2-methylpyrimidine-5-yl)-1H-indazol-1-yl)acetyl)-N-(6-bromopyridine-2-yl)-4-fluoropyrrolidine-2-carboxamide; ACH-0144471; ACH-CFDIS; Danicopan"
CC1(C)C(/C=C/C2=C(Oc3ccc(C[C@H](NC(=O)c4ccc(NCc5cnc6nc(N)[nH]c(=O)c6n5)cc4)C(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)O)c2ccc(S(=O)(=O)[O-])cc21,Pafolacianine,
Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,Elexacaftor,Elexacaftor
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,Belzutifan,Belzutifan
COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,Benzhydrocodone,Benzhydrocodone
O[Zr]Cl,Zirconium chloride hydroxide,Zirconium chlorohydrate; Zirconium hydroxychloride; Zirconyl hydroxychloride
CC(=O)Oc1cccc(O)c1,Resorcinol monoacetate,Resorcinol acetate; Resorcinol monoacetate
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O.[68Ga+3],Edotreotide gallium Ga-68,Edotreotide Gallium Ga-68; Gallium (68Ga) edotreotide; Gallium edotreotide Ga-68; Gallium Ga 68-dotatoc; Gallium Ga 68-edotreotide; Gallium Ga-68 edotreotide; Gallium-68 (DOTA0-Phel-Tyr3)octreotide
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,Colchiceine,10-O-demethylcolchicine; O-Demethylcolchicine; O10-Demethylcolchicine
Cl[Fe](Cl)Cl,Ferric chloride,"Ferric chloride, anhydrous; Iron (III) chloride; Iron chloride; Iron perchloride"
O=C([O-])CC(O)C(=O)[O-].[Mg+2],Magnesium malate,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Prednisolone acetate,Prednisolone acetate
C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,Adagrasib,"((2s)-4-(7-(8-chloronaphthalen-1-yl)-2-(((2s)-1- methylpyrrolidin-2-yl)methoxy)-5,6,7,8- tetrahydropyrido(3,4-d)pyrimidin-4-yl)-1-(2-fluoroprop2-enoyl)piperazin-2-yl)acetonitrile; 2-piperazineacetonitrile, 4-(7-(8-chloro-1-naphthalenyl)-5,6,7,8-tetrahydro-2-(((2s)-1-methyl-2-pyrrolidinyl)methoxy)pyrido(3,4-d)pyrimidin-4-yl)-1-(2-fluoro-1-oxo-2-propen-1-yl)-, (2s)-; KRAS G12C inhibitor MRTX849"
C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,Sotorasib,"6-fluoro-7-(2-fluoro-6-hydroxyphenyl)-(1M)-1-[4-methyl-2-(propan-2-yl)pyridin-3-yl]-4-[(2S)-2- methyl-4-(prop-2-enoyl)piperazin-1-yl]pyrido[2,3-d]pyrimidin-2(1H)-one; Kras G12C inhibitor 9; Sotorasib"
CC[C@H]1c2cc3[n-]c(c(CC(=O)OC)c4nc(cc5[n-]c(cc(n2)[C@@H]1C)c(C(C)=O)c5C)[C@@H](C)[C@@H]4CCC(=O)O)c(C(=O)NCCS(=O)(=O)O)c3C.[Pd+2],Padeliporfin,Padeliporfin
CCOC(=O)c1ccccc1O,Ethyl salicylate,"Ethyl 2-hydroxybenzoate; Ethyl o-hydroxybenzoate; Ethyl salicylate; Salicyclic acid, ethyl ester; Salicylic ether; Salicylic ethyl ester"
CCOc1ccc(Nc2ccc(/C(=C3/C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1.[Na+],Brilliant blue G,Acid Blue 90; Brilliant blue G; C.I. Acid Blue 90; Coomassie Brilliant Blue G
Cc1occc(=O)c1[O-].Cc1occc(=O)c1[O-].Cc1occc(=O)c1[O-].[Fe+3],Ferric maltol,Ferric maltol; Iron (III) maltol
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O.[Fe+3],Ferric derisomaltose,Ferric derisomaltose
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ncccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N(C)C(=O)[C@@H]1CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(C)(C)C)C1CCCCC1)C(=O)O)C(=O)O,Zilucoplan,"N2-ACETYL-L-LYSYL-L-VALYL-L-.ALPHA.-GLUTAMYL-L-ARGINYL-L-PHENYLALANYL-L-.ALPHA.-ASPARTYL-N-METHYL-L-.ALPHA.-ASPARTYL-3-METHYL-L-VALYL-L-TYROSYL-3-(1H-PYRROLO(2,3-B)PYRIDIN-3-YL)-L-ALANYL-L-.ALPHA.-GLUTAMYL-L-TYROSYL-L-PROLYL-(2S)-2-CYCLOHEXYLGLYCYL-N6-(3; POLY(OXY-1,2-ETHANEDIYL), .ALPHA.-(2-(((4S)-4-CARBOXY-1-OXO-4-(1-OXOHEXADECYL)BUTYL)AMINO)ETHYL)-.OMEGA.-HYDROXY-, 15-ETHER WITH N-ACETYL-L-LYSYL-L-VALYL-L-.ALPHA.-GLUTAMYL-L-ARGINYL-L-PHENYLALANYL-L-.ALPHA.-ASPARTYL-N-METHYL-L-.ALPHA.-ASPARTYL-3-METHYL-; Zilucoplan"
CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c(NS(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O,Lenacapavir,Lenacapavir
C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Ca+2],Calcium undecylenate,Calcium 10-undecenoate; Calcium diundec-10-enoate; Calcium undecylenate
CC(=O)O[Al](O)OC(C)=O,Aluminum subacetate,Aluminum diaceate; Aluminum diacetate; Aluminum hydroxyacetate; Aluminum subacetate
COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,Selpercatinib,"6-(2-hydroxy-2-methylpropoxy)-4-(6-(6-((6-methoxypyridin-3-yl)methyl)-3,6-diazabicyclo[3.1.1]heptan-3-yl)pyridin-3-yl)pyrazolo[1,5-a]pyridine-3-carbonitrile; Selpercatinib"
Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12,Zavegepant,"1-piperidinecarboxamide, 4-(1,2-dihydro-2-oxo-3-quinolinyl)-n-((1r)-1-((7-methyl-1h-indazol-5-yl)methyl)-2-(4-(1-methyl-4-piperidinyl)-1-piperazinyl)-2-oxoethyl)-; Vazegepant; Zavegepant"
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H]([18F])[C@@H]2O,Fluoroestradiol F-18,(18F)FES; 16-alpha-(18-Fluoro)-17betaestradiol; 16-alpha-(18F)Fluoro-17beta-estradiol; 16alpha-(18F)Fluoro-17beta-estradiol; F-18 16 alpha-Fluoroestradiol; F-18 Fes; Fes F-18
O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,Cedazuridine,"(4R)-2'-Deoxy-2',2'-difluoro-3,4,5,6-tetrahydrouridine; Cedazuridine"
O=S(=O)([O-])c1ccc(O)cc1.O=S(=O)([O-])c1ccc(O)cc1.[Zn+2],Zinc phenolsulfonate,p-hydroxybenzenesulfonic acid zinc salt; Phenozin; Zinc p-phenolsulfonate; Zinc p-phenolsulphonate; Zinc paraphenolsulfonate; Zinc paraphenolsulphonate; Zinc phenolsulfonate; Zinc phenolsulphonate; Zinc sulfocarbolate
N[C@@H](CC(=O)[O-])C(=O)[O-].N[C@@H](CC(=O)[O-])C(=O)[O-].O.[H+].[H+].[K+].[K+],Potassium aspartate,Aspartate potassium; L-aspartate potassium; Monopotassium aspartate hemihydrate; Potassium aspartate; Potassium aspartate hemihydrate; Potassium hydrogen aspartate hemihydrate
CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,Pralsetinib,Pralsetinib
C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)O)CC2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O.[64Cu+2],Copper oxodotreotide Cu-64,64Cu-dotatate; Copper 64-DOTA-tate; Copper Cu-64 dotatate; Copper dotatate Cu-64; Copper oxodotreotide Cu-64
C#C,Acetylene,Ethine; Ethyne
O=C([O-])[O-].[NH4+].[NH4+],Ammonium carbonate,"Carbonic acid, diammonium salt; Crystal ammonia; Diammonium carbonate"
O=P([O-])([O-])OC(CCO)CCO.O=P([O-])([O-])OCC(O)CO.[Fe+2].[Fe+2],Ferric glycerophosphate,Ferric glyceryl phosphate; Iron(3+) glycerophosphate
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)[O-])C(=O)C2.[Na+],Sodium camphorsulfonate,Sodium camsylate
N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,Berotralstat,(+)-1-(3-(aminomethyl) phenyl)-N-(5-((3-cyanophenyl)(cyclopropylmethylamino)methyl)-2-fluorophenyl)-3-(trifluoromethyl)-1H-pyrazole-5-carboxamide dihydrochloride; (R)-1-(3-(aminomethyl) phenyl)-N-(5-((3- cyanophenyl)(cyclopropylmethylamino)methyl)-2-fluorophenyl)-3- (trifluoromethyl)-1H-pyrazole-5-carboxamide dihydrochloride; 2-[3-(aminomethyl)phenyl]-N-[5-[(R)-(3-cyanophenyl)-(cyclopropylmethylamino)methyl]-2-fluorophenyl]-5-(trifluoromethyl)pyrazole-3-carboxamide; BCX7353; Berotralstat
O=C([O-])CCc1ccc(O)c(CN(CCN(CC(=O)[O-])Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)[O-])c1.[68Ga+3],Gallium Ga-68 gozetotide,(68)Ga Labeled Glu-NH-CO-NH-Lys(ahx)-hbed-CC; (68Ga)Hbed-psma; (68Ga)Psma-hbed-CC; 68Ga-Psma-11; 68Ga-Psma-hbed-CC; DKFZ-PSMA-11 Ga-68; Ga-68 PSMA-11; Ga-68-Labeled PSMA-11; Ga-Psma-hbed-CC Ga-68; Gallium (68Ga) gozetotide; Gallium Ga 68 PSMA-11; Gallium Ga 68-labeled psma ligand Glu-urea-Lys(ahx)-hbed-CC; PSMA-11 Ga 68; PSMA-11 Ga-68; Psma-hbed-CC Ga-68
CN(C)CCN(Cc1ccsc1)c1ccccn1,Thenyldiamine,Tenildiamina; Thenyldiamine; Thenyldiaminum
CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+],Indocyanine green,Indocyanine green
C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,Atogepant,Atogepant
COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2,Ensifentrine,"2-(9,10-DIMETHOXY-4-OXO-2-(2,4,6-TRIMETHYLPHENYL)IMINO-6,7-DIHYDROPYRIMIDO(6,1-A)ISOQUINOLIN-3-YL)ETHYLUREA; Ensifentrine; N-(2-((2E)-9,10-DIMETOXI-4-OXO-2-((2,4,6-TRIMETILFENIL)IMINO)-6,7-DIHIDRO-2H-PIRIMIDO(6,1-A)ISOQUINOLEIN-3(4H)-IL)ETIL)UREA; UREA, N-(2-(6,7-DIHYDRO-9,10-DIMETHOXY-4-OXO-2-((2,4,6-TRIMETHYLPHENYL)IMINO)-2H-PYRIMIDO(6,1-A)ISOQUINOLIN-3(4H)-YL)ETHYL)-"
CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,Finerenone,Finerenone
C[C@@](Cc1ccc(OP(=O)(O)O)c(O)c1)(NN)C(=O)O,Foscarbidopa,Foscarbidopa
CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,Iptacopan,"4-((2S,4S)-4-ethoxy-1-((5-methoxy-7-methyl-1H-indol-4-yl)methyl)piperidin-2-yl) benzoic acid; BENZOIC ACID, 4-((2S,4S)-4-ETHOXY-1-((5-METHOXY-7-METHYL-1H-INDOL-4-YL)METHYL)-2-PIPERIDINYL)-; Iptacopan"
CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,Maralixibat,Lopixibat; Lopixibat cation; Maralixibat; Maralixibat cation
CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,Odevixibat,Odevixibat
C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,Olutasidenib,"(s)-5-((1-(6-chloro-2-oxo-1,2-dihydroquinolin-3-yl)ethyl)amino)-1-methyl-6-oxo-1,6-dihydropyridine-2-carbonitrile; 2-pyridinecarbonitrile, 5-(((1s)-1-(6-chloro-1,2-dihydro-2-oxo-3-quinolinyl)ethyl)amino)-1,6-dihydro-1-methyl-6-oxo-; 5-(((1s)-1-(6-chloro-2-oxo-1,2-dihydroquinolin-3-yl)ethyl)amino)-1-methyl-6-oxo-1,6-dihydropyridine-2-carbonitrile; Olutasidenib"
O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,Gallium-68 PSMA,Psma-hbed-cc
CCCCCOc1ccc(-c2ccc(-c3ccc(/C(O)=N/[C@H]4C[C@@H](O)[C@@H](OCC[N+](C)(C)C)/N=C(/O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)/N=C(/O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)/N=C(/O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)/N=C\4O)cc3)cc2)cc1,Rezafungin,"Biafungin; Echinocandin B, 1-((4R,5R)-4-hydroxy-N2-((4''-(pentyloxy)(1,1':4',1''-terphenyl)-4-yl)carbonyl)-5-(2-(trimethylammonio)ethoxy)-l-ornithine)-4-((4S)-4-hydroxy-4-(4-hydroxyphenyl)-l-allothreonine)-; Rezafungin; Rezafungin cation; Rezafungin ion"
CCC(CC)C(=O)OCOC(=O)C1=C(S[C@H]2CC[S@@+]([O-])C2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,Sulopenem etzadroxil,Sulopenem etzadroxil
C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Mobocertinib,Mobocertinib
Cl[201Tl],Thallous chloride Tl-201,Thallium (201Tl) chloride; Thallous chloride Tl 201
CCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,Prasterone enantate,Dehydroepiandrosterone enanthate; DHEA enantate; DHEA enanthate; Prasterone enanthate
CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,Melphalan flufenamide,Melflufen; Melphalan flufenamide; MFF
Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,Fosdenopterin,C(PMP); CPMP; Cyclic pyranopterin monophosphate; Fosdenopterin
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)[O-])c1,Serdexmethylphenidate,Serdexmethylphenidate
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,Deucravacitinib,Deucravacitinib
N[C@@H](Cc1ccc(OP(=O)(O)O)c(O)c1)C(=O)O,Foslevodopa,3-hydroxy-O-phosphono-L-tyrosine; Foslevodopa; Levodopa-4'-monophosphate
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,Nirmatrelvir,
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,Belumosudil,Belumosudil
CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(N)=O,Durlobactam,"(2S,5R)-2-CARBAMOYL-3-METHYL-7-OXO-1,6-DIAZABICYCLO(3.2.1)OCT-3-EN-6-YL SULFATE; Durlobactam; SULFURIC ACID, MONO((2S,5R)-2-(AMINOCARBONYL)-3-METHYL-7-OXO-1,6-DIAZABICYCLO(3.2.1)OCT-3-EN-6-YL) ESTER"
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B1O[C@H]([C@H](O)CO)[C@@H]([C@H](O)CO)O1,Bortezomib D-mannitol,Bortezomib D-mannitol ester; Bortezomib D-mannitol symmetrical ester; Bortezomib mannitol boronic ester
NCCCCC(N)C(=O)O.O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,"Zoledronate D,L-Lysine Monohydrate",
CCNCc1nc2c(O)c(Cl)cc(Cl)c2c(=O)n1C,PBT-434,"5,7-dichloro-2-((ethylamino)methyl)-8-hydroxy-3-methylquinazolin-4(3h)-one"
COc1cc(F)c(-n2c(=O)[nH]c3csc(C(=O)O)c3c2=O)cc1OCc1c(OC)ccc(F)c1F,Linzagolix,"3-(5-((2,3-difluoro-6-methoxyphenyl)methoxy)-2-fluoro-4-methoxyphenyl)-2,4-dioxo-1,2,3,4-tetrahydrothieno(3,4-d)pyrimidine-5-carboxylic acid; Linzagolix; Thieno(3,4-d)pyrimidine-5-carboxylic acid, 3-(5-((2,3-difluoro-6-methoxyphenyl)methoxy)-2-fluoro-4-methoxyphenyl)-1,2,3,4-tetrahydro-2,4-dioxo-"
