SMILES,GENERIC_NAME,SYNONYMS
Cc1cc(O)cc(C)c1Cl,Chloroxylenol,"2-chloro-5-hydroxy-1,3-dimethylbenzene; 2-chloro-5-hydroxy-m-xylene; 2-Chloro-m-xylenol; 3,5-dimethyl-4-chlorophenol; 4-chloro-1-hydroxy-3,5-dimethylbenzene; 4-chloro-3,5-dimethylphenol; 4-chloro-m-xylenol; chloro-xylenol; Chloroxylenol; cloroxilenol; p-chloro-3,5-xylenol; p-chloro-m-xylenol; parachlorometaxylenol; PCMX"
[O-]Cl,Hypochlorite,Hypochlorit
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,Benzethonium,
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],Calcium gluconate,"Calcarea gluconica; Calcii gluconas; Calcio gluconato; Calcium di-gluconate; Calcium gluconate; Calcium gluconate anhydrous; Calcium gluconate, anhydrous; D-gluconic acid, calcium salt (2:1)"
O=[Se](O)O,Selenious acid,selenige Säure; Selenious acid; Selenous acid
NC(N)=O.OO,Carbamide peroxide,Carbamide peroxide; Hydrogen peroxide carbamide; Urea dioxide; Urea hydrogen peroxide; Urea peroxide
O=[Si]=O,Silicon dioxide,"Colloidal silica; Colloidal silicon dioxide; Diatomaceous earth; Diatomaceous silica; Diatomite; Infusorial earth; Kieselsäureanhydrid; Silica; Silica gel; Silica, colloidal; Siliceous earth; Siliceous earth, purified; Silicon dioxide (amorphous); Silicon dioxide, colloidal; Silicon dioxide, fumed; Silicon oxide; Siliziumdioxid"
[Cu+2].[O-2],Cupric oxide,Cuprous Oxide; Cuprum oxydatum nigrum
[Se],Selenium,"Selen; Selenio; Sélénium; Selenium elemental; Selenium metallicum; Selenium, elemental"
[Cr],Chromium,"Biochrome; Chrom; Chromium, elemental; Cromo; Dinakrome"
[Mo],Molybdenum,molibdeno
[51Cr],Chromium Cr-51,Chromium (51 Cr); Chromium Cr 51; Chromium-51
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Mn+2],Manganese gluconate,Manganese D-gluconate; Manganese gluconate anhydrous; Manganese(II) gluconate
C[Se]CC[C@H](N)C(=O)O,Selenomethionine,
Oc1cccc2cccnc12,Oxyquinoline,8-Hydroxyquinoline; hydroxybenzopyridine; Hydroxyquinoline; oxine; Oxyquinoline; Phenopyridine
CCCCOC(=O)c1ccc(N)cc1,Butamben,Butamben; Butyl aminobenzoate
O=S(=O)([O-])[O-].[Ba+2],Barium sulfate,Bario sulfato; Barium sulfate
[Na+].[OH-],Sodium hydroxide,caustic soda; lye; soda lye; sodio hidróxido; sodium hydrate; Sodium hydroxide; white caustic
[K+].[OH-],Potassium hydroxide,Ätzkali; hydroxyde de potassium; Kaliumhydroxid; potash lye; potasio hidróxido; potasse caustique; Potassium hydroxide
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,Triclocarban,"1-(3',4'-dichlorophenyl)-3-(4'-chlorophenyl)urea; 3,4,4'-trichloro carbanilide; 3,4,4'-trichlorocarbanilide; 3,4,4'-trichlorodiphenylurea; N-(4-chlorophenyl)-N'-(3,4-dichlorophenyl)urea; Triclocarban"
CN1CCCN=C1/C=C/c1cccs1,Pyrantel,Pirantel; Pyrantel; Pyrantelum
O=C1c2c(O)cccc2Cc2cccc(O)c21,Anthralin,Anthralin; Dithranol; Ditranol
[Na+].[Na+].[S-2],Sodium sulfide,
CN(C)CCOc1ccccc1Cc1ccccc1,Phenyltoloxamine,Feniltoloxamina; Phenyltoloxamine; Phenyltoloxaminum
CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,Bicisate,
O=C([O-])[C@H](O)[C@@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)CO.[Ca+2],Calcium threonate,"Calcium L-threonate; Threonine, calcium salt"
O.O.O.O.O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],Ferric sulfate,Ferric sulfate
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1,Zeaxanthin,
C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,Exametazime,Exametazima; Exametazime
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,Tetrofosmin,Tetrofosmin; Tetrofosmina
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,Homatropine,Homatropina; Omatropina
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,Rose bengal,
CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(S(=O)(=O)[O-])cc2)cc1.[Na+].[Na+],Light green SF yellowish,A F Green No.2; A.F. Green No. 2; Acid Brilliant Green SF; Acid green; Acid green 5; Acid Green A; C.I. Acid Green 5; Lichtgruen; Light Green G; Light Green SF; Wool Brilliant Green SF
O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,Oftasceine,oftasceína; Oftasceine
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,Pentoxyverine,Carbetapentane; Pentoxyverine
NCC(=O)[O-].NCC(=O)[O-].[Mg+2],Magnesium glycinate,Magnesium glycinate
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,Pantethine,Bis(pantothenamidoethyl) disulfide; D-Bis(N-pantothenyl-beta-aminoethyl) disulfide; D-pantethine; Pantethine; Pantetina; Pantomin
NCC(=O)O.N[C@@H](CS)C(=O)O.N[C@@H](C[S-])C(=O)[O-].[Fe+2],Ferrous cysteine glycinate,Ferrous cysteine glycinate chelate (1:2:1)
NCC(=O)[O-].O.O.[Al+3].[Cl-].[Zr+4],Aluminum zirconium octachlorohydrex gly,Aluminium zirconium octachlorohydrex gly; Aluminium zirconium octachlorohydrex glycine complex; Aluminum zirconium octachlorohydrex gly; Aluminum zirconium octachlorohydrex glycine complex
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1O,Menthyl salicylate,"1-Menthyl salicylate; Menthyl salicylate, (+/-)-"
CC(C)(CO)C(O)C(=O)NCCCO,Panthenol,DL-panthenol; DL-Pantothenol; Pantenol; Panthenol; Panthenolum
NC(=O)NC1NC(=O)[N-]C1=O.[Al+3].[Al+3].[Cl-].[OH-].[OH-].[OH-].[OH-],Alcloxa,Alcloxa; Alcloxum; Aluminium chlorohydroxyallantoinate; Aluminum chlorhydroxy allantoinate; Aluminum chlorohydroxy allantoinate; Chlorhydroxyaluminum allantoinate; Dialuminum tetrahydroxychloro allantoinate
CCCCC(CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OCC(CC)CCCC)cc3O)n2)c(O)c1,Bemotrizinol,Bemotrizinol; BEMT
COc1ccc(/C=C/C(=O)OCCC(C)C)cc1,Amiloxate,"3-(4-Methoxyphenyl)-2-propenoic acid, 3-methylbutyl ester; Amiloxate; Isoamyl p-methoxycinnamate; Isoamyl-p-methoxycinnamate"
NCC(=O)[O-].NCC(=O)[O-].[Fe+2],Ferrous bisglycinate,
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,Arbutin,4-Hydroxyphenyl-beta-D-glucopyranoside; beta-Arbutin; hydroquinone O-β-D-glucopyranoside; Hydroquinone-O-beta-D-glucopyranoside; p-hydroxyphenyl β-D-glucopyranoside; p-hydroxyphenyl β-D-glucoside
Cc1ccc(/C=C2/C(=O)C3(C)CCC2C3(C)C)cc1,Enzacamene,(+/-)-3-(p-methylbenzylidene)camphor; 3-(4-methylbenzylidene)camphor; 3-(p-Methylbenzylidene)-DL-camphor; 4-MBC; 4-methylbenzylidene camphor; enzacamène; Enzacamene; Enzacamene D-L form; enzacameno; enzacamenum; Methyl benzylidene camphor
COc1ccc(C(=O)c2ccccc2O)c(O)c1,Dioxybenzone,"2,2'-Dihydroxy-4-methoxybenzophenone; Dioxybenzone"
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccc(OC)cc1,Ethylhexyl methoxycrylene,
CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,Lycopene,
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,Thonzylamine,neohetramine; Thonzylamine
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],Aluminum sulfate,Aluminium sulfate; Aluminium sulfate anhydrous; Aluminum sulfate anhydrous; Aluminum sulphate anhydrous; Dialuminum sulfate; Dialuminum trisulfate
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Cu+2],Copper gluconate,Copper gluconate
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Zn+2],Zinc gluconate,Zinc gluconate
CCCCCCc1ccc(O)cc1O,Hexylresorcinol,"4-hexyl-1,3-benzenediol; 4-hexylresorcinol; Hexylresorcinol"
O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.[Cr+3],Chromium picolinate,Chromium(III) picolinate
CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,Levomefolic acid,"(6S)-5-methyltetrahydrofolate; (6S)-5-Methyltetrahydrofolic acid; (6S)-5-MTHF; 5-methyl-(6S)-tetrahydrofolic acid; L-5-methyltetrahydrofolate; L-5-MTHF; L-methylfolate; Levomefolate; Levomefolic acid; LMSR; N-[4-[[[(6S)-2-Amino-3,4,5,6,7,8-hexahydro-5-methyl-4-oxo-6-pteridinyl]methyl]amino]benzoyl]-L-glutamic acid"
[F-],Fluoride ion,
C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,Diacetyl benzoyl lathyrol,
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,Bisoctrizole,Bisoctrizole; MBBT
OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,Polydatin,"3,4,5-Trihydroxystilbene-3-beta-monoglucoside; 3,4',5-trihydroxystilbene-3-β-d-glucoside; Piceid; Polydatin (E)-isomer; Resveratrol 3-O-beta-glucopyranoside; resveratrol-3-O-b-mono-D-glucoside; trans-piceid; trans-resveratrol 3-O-β-D-glucoside; trans-resveratrol 3-β-D-glucoside; trans-resveratrol 3-β-glucoside"
O=P([O-])([O-])OC(CO)CO.[Ca+2],Calcium glycerophosphate,"1,2,3-Propanetriol, mono(dihydrogen phosphate) calcium salt; 1,2,3-Propanetriol, mono(dihydrogen phosphate), calcium salt; Calcium beta-glycerophosphate; calcium β-glycerophosphate; β-glycerophosphoric acid calcium salt"
CCCCCCOC(=O)c1ccccc1C(=O)c1ccc(N(CC)CC)cc1O,Diethylamino hydroxybenzoyl hexyl benzoate,Hexyl 2-(4-(diethylamino)-2-hydroxybenzoyl)benzoate
CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,Dihydroergocornine,"9,10-dihydroergocornine; Dihydroergocornine"
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,Dihydro-alpha-ergocryptine,"9,10-dihydro-α-ergocryptine; alpha-Dihydroergocriptine; dihydro-α-ergocryptine; α-dihydroergocryptine"
CC[C@@H](C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,Epicriptine,dihydro-beta-ergocryptine; Epicriptina; Epicriptine; Epicriptinum; Epicryptine
C[C@@H]([C@H](O)c1ccccc1)N(C)C,DL-Methylephedrine,"(+/-)-Methylephedrine; (+/-)-N-methylephedrine; Methylephedrine, (+/-)-; Methylephedrine, DL-; N-methylephedrine DL-form"
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,Brilliant green cation,"Brilliant green ion; Brilliant green, free form; Brilliant green(1+)"
CCN(CC)C(=O)c1cccc(C)c1,Diethyltoluamide,"3-methyl-N,N-diethylbenzamide; DEET; diethyl toluamide; Diethyltoluamide; diéthyltoluamide; diethyltoluamidum; dietiltoluamida; N,N-diethyl-m-toluamide"
CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,DL-dimyristoylphosphatidylcholine,"dimyristoyl phosphatidylcholine; dimyristoyl-phosphatidylcholine; Dimyristoylphosphatidylcholine; Dimyristoylphosphatidylcholine, DL-; DMPC; l-α-dimyristoylphosphatidylcholine"
CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCC,DL-dimyristoylphosphatidylglycerol,Dimyristoylphosphatidylglycerol; DMPG
CCOC(=O)/C=C/c1ccc(O)c(OC)c1,Ethyl ferulate,Ethyl 4'-hydroxy-3'-methoxycinnamate
CCCCOCc1ccc(O)c(OC)c1,Vanillyl butyl ether,4-(Butoxymethyl)-2-methoxyphenol; Butyl vanillyl ether
OCCOc1ccccc1,Phenoxyethanol,1-Hydroxy-2-phenoxyethane; 2-Hydroxyethyl phenyl ether; 2-phenoxyethanol; 2-Phenoxyethyl alcohol; beta-Hydroxyethyl phenyl ether; Ethylene glycol monophenyl ether; Phenoxytol; Phenyl cellosolve; Phenylmonoglycol ether
C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,Methscopolamine,Methylscopolamine
O=C(OCCO)c1ccccc1O,Glycol salicylate,2-hydroxybenzoic acid 2-hydroxyethyl ester; 2-hydroxyethyl 2-oxidanylbenzoate; 2-hydroxyethyl salicylate; Ethylene glycol monosalicylate; Ethylene glycol salicylate; Glycol salicylate
OB(O)O,Boric acid,ácido bórico; boracic acid; Boric acid; hydrogen borate; orthoboric acid
[O-][n+]1ccccc1SSc1cccc[n+]1[O-],Dipyrithione,Bispyrithione; Dipiritiona; Dipyrithione; Dipyrithionum; Omadine disulfide; OMDS; Pyrithione disulfide; Pyrithione disulphide
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,Tetradecyl hydrogen sulfate (ester),7-Ethyl-2-methyl-4-undecanol sulfate; Tetradecyl hydrogen sulfate
CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol)),1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol)); 1-Palmitoyl-2-oleoyl-sn-glycero-3-phosphatidylglycerol; 1-palmitoyl-2-oleoyl-sn-glycero-3-phosphoglycerol; l-Alpha-1-palmitoyl-2-oleoylglycerophosphoglycerol; Palmitoyloleoyl-phosphatidylglycerol; PG(16:0/18:1(9Z)); PG(16:0/18:1); POPG
CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,Sinapultide,Sinapultida; Sinapultide; Sinapultidum
c1coc(CNc2ncnc3nc[nH]c23)c1,Kinetin,
COc1c(O)c(C)c(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(O)c1OC,Ubiquinol,
[Al+3].[Al+3].[O-2].[O-2].[O-2],Aluminum oxide,Aluminium oxide
O[SiH3],Silanol,
[Rb],Rubidium,rubidio
O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2],Calcium Phosphate,"calcio fosfato; Calcium phosphates; Phosphoric acid, calcium salt"
COc1ccccc1O,Guaiacol,1-hydroxy-2-methoxybenzene; 2-methoxyl-4-vinylphenol; 2-methoxyphenol; Guaiacol; o-guaiacol; o-hydroxyanisole; o-Methoxyphenol; Pyrocatechol monomethyl ether; Pyroguaiac acid
CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,Selexipag,Selexipag
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,Alectinib,"9-ethyl-6,6-dimethyl-8-[4-(morpholin-4-yl)piperidin-1-yl]-11-oxo-6,11-dihydro-5H-benzo[b]carbazole-3-carbonitrile; Alectinib"
CC(C)(O)C(Cl)(Cl)Cl,Chlorobutanol,Chloretone; Chlorobutanol
ClC(Cl)Cl,Chloroform,"1,1,1-trichloromethane; CHCl3; Chloroforme; chloroformium pro narcosi; Trichlormethan; Trichloromethane; trichlorométhane"
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,Moxidectin,Moxidectin; Moxidectina; Moxidectinum
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,Squalene,"(all-E)-2,6,10,15,19,23-hexamethyl-2,6,10,14,18,22-tetracosahexaene; (E,E,E,E)-Squalene; Spinacene; Squalene; Supraene"
S=c1[nH]c2ccccc2s1,2-mercaptobenzothiazole,"1,3-Benzothiazol-2-yl hydrosulfide; 1,3-Benzothiazol-2-yl hydrosulphide; 1,3-benzothiazole-2-thiol; 2-Benzothiazolethiol; 2-MBT; 2-Sulfanyl-1,3-benzothiazole; 2-Sulphanyl-1,3-benzothiazole; Benzothiazole-2-thiol; Benzothiazolethiol; Benzothiazolyl mercaptan; MBT; Mercaptobenzothiazole"
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,Butacaine,Butacaina; Butacaine; Butacainum
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,Dihydrostreptomycin,"DHMS; Dihidroestreptomicina; Dihydrostreptomycin; Dihydrostreptomycine; Dihydrostreptomycinum; DST; N,N'''-[(1R,2R,3S,4R,5R,6S)-4-({5-deoxy-2-O-[2-deoxy-2-(methylamino)-a-L-glucopyranosyl]-3-C-(hydroxymethyl)-a-L-lyxofuranosyl}oxy)-2,5,6-trihydroxycyclohexane-1,3-diyl]diguanidine; N,N'''-[(1R,2R,3S,4R,5R,6S)-4-({5-deoxy-2-O-[2-deoxy-2-(methylamino)-alpha-L-glucopyranosyl]-3-C-(hydroxymethyl)-alpha-L-lyxofuranosyl}oxy)-2,5,6-trihydroxycyclohexane-1,3-diyl]diguanidine; N,N'''-[(1R,2R,3S,4R,5R,6S)-4-({5-deoxy-2-O-[2-deoxy-2-(methylamino)-α-L-glucopyranosyl]-3-C-(hydroxymethyl)-α-L-lyxofuranosyl}oxy)-2,5,6-trihydroxycyclohexane-1,3-diyl]diguanidine"
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,Lesinurad,"{[5-bromo-4-(4-cyclopropylnaphthalen-1-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetic acid; Lesinurad"
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,Padimate O,Padimate O; Padimate-O
O.[Al+3].[Al+3].[Cl-].[OH-].[OH-].[OH-].[OH-].[OH-],Aluminum chlorohydrate,Alchlordrate; Aluminium chlorohydrate; Aluminum chlorhydrate; Aluminum chlorohydrate; Aluminum chlorohydrate dihydrate; Aluminum hydroxychloride
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C,Elbasvir,Elbasvir
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,Grazoprevir,Grazoprevir; Grazoprevir anhydrous
O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,Indigotindisulfonic acid,"2-(1,3-Dihydro-3-oxo-5-sulpho-2H-indol-2-ylidene)-3-oxoindoline-5-sulphonic acid; 5,5'-indigotindisulfonic Acid; Blue X; FD&C Blue #2; Indigo carmine; Indigo carmine acid; indigo carmine free acid; indigo-5,5'-disulfonic acid; Indigotindisulfonate; Indigotine; Saxon blue"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,Venetoclax,"4-(4-((2-(4-chlorophenyl)-4,4-dimethylcyclohex-1-en-1-yl)methyl)piperazin-1-yl)-N-((3-nitro-4-((tetrahydro-2H-pyran-4-ylmethyl)amino)phenyl)sulfonyl)-2-(1H-pyrrolo(2,3-b)pyridin-5-yloxy)benzamide; 4-(4-{[2-(4-chlorophenyl)-4,4-dimethylcyclohex-1-en-1-yl]methyl}piperazin-1-yl)-N-({3-nitro-4-[(tetrahydro-2H-pyran-4-ylmethyl)amino]phenyl}sulfonyl)-2-(1H-pyrrolo[2,3-b]pyridin-5-yloxy)benzamide; 4-{4-[(4'-chloro-5,5-dimethyl[3,4,5,6-tetrahydro[1,1'-biphenyl]]-2-yl)methyl]piperazin-1-yl}-N-(3-nitro-4-{[(oxan-4-yl)methyl]amino}benzene-1-sulfonyl)-2-[(1H-pyrrolo[2,3-b]pyridin-5-yl)oxy]benzamide"
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,Cetalkonium,Benzylhexadecyldimethylammonium; Cetalkonium cation; Cetalkonium ion
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,Pipradrol,Pipradrol
Cc1cc(CC(C)C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)c(O)c(-n2nc3ccccc3n2)c1,Drometrizole trisiloxane,Silatrizole
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,Asunaprevir,Asunaprevir
CCN(C)[C@@H](C)[C@H](O)c1ccccc1,Etafedrine,(-)-etafedrine; alpha-(1-(ethylmethylamino)ethyl)benzyl alcohol; Etafedrine
[C-]#[O+],Carbon monoxide,Carbon monoxide; carbon(II) oxide; Carboneum oxygenisatum; CO
[Ne],Neon,Ne; neón; néon; Neon
CC[Hg]Sc1ccccc1C(=O)[O-].[Na+],Thimerosal,[(o-carboxyphenyl)thio]ethylmercury sodium salt; BTL-TML-COVID; BTL-TML-HSV; BTL-TML001; ethyl(2-mercaptobenzoato-S)mercury sodium salt; ethylmercurithiosalicylate sodium; ethylmercurithiosalicylic acid sodium salt; mercurothiolate; o-(ethylmercurithio)benzoic acid sodium salt; sodium ethylmercurithiosalicylate; sodium merthiolate; Thimerosal; Thiomersal; Thiomersalate; Thiomersalum; Tiomersal
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,Bilastine,Bilastina; Bilastine
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,Domiphen,"(beta-phenoxyethyl)dimethyldodecylammonium; 1-dodecanaminium, n,n-dimethyl-n-(2-phenoxyethyl); Dodecyldimethyl(2-phenoxyethyl)ammonium; Domiphen cation; Domiphen ion; Phenododecinium"
Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,Levoleucovorin,"(6S)-5-Formyl-5,6,7,8-tetrahydrofolic acid; (6S)-5-formyltetrahydrofolic acid; (6S)-Folinic acid; (6S)-Leucovorin; (S)-Leucovorin; ácido levofolínico; Citrovorum factor; L-Folinic acid; Levofolene; Levofolinic acid; N-[4-({[(6S)-2-amino-5-formyl-4-oxo-1,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O,Hydroxyethyl cellulose,2-Hydroxyethyl cellulose ether; Cellulose hydroxyethyl ether; Cellulose hydroxyethylate; hydroxyethylcellulose
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,Normethadone,"6-dimethylamino-4,4-diphenyl-3-hexanone; Desmethylmethadone; Isomethadone I; Normethadone"
CN[C@@H](C)[C@H](O)c1ccc(O)cc1,Oxilofrine,4-HMP; 4-hydroxyephedrine; Methyl synephrin; Methyl synephrine; Methylsympatol; Methylsynephrin; Methylsynephrine; Oxilofrine; Oxyephedrin; p-hydroxyephedrine
CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,Lifitegrast,Lifitegrast
